student_id,age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty
5696,17,2,7.61,72.2,1,5.9,2,4,2,1
2942,24,1,7.13,45.1,1,7.9,0,4,0,1
19054,21,0,0.16,77.0,1,7.8,0,0,2,1
16333,23,1,6.95,98.4,1,4.8,2,2,2,0
14839,18,2,7.73,96.3,0,6.3,2,2,1,1
15320,21,0,3.14,75.0,1,7.5,2,2,1,0
18763,19,2,3.42,59.4,1,9.9,2,4,0,1
7382,17,0,6.66,59.6,1,5.3,2,2,0,1
17999,23,1,4.32,87.6,1,5.8,2,1,1,2
1621,19,1,0.34,81.4,1,7.6,2,2,0,1
13835,17,2,7.77,66.2,1,9.5,2,3,2,1
5579,20,0,0.82,91.5,1,8.7,0,4,1,0
10339,24,0,6.19,50.1,0,6.4,2,2,1,0
9994,18,1,7.75,61.7,1,6.2,1,0,2,2
7906,24,2,2.54,80.4,1,9.1,1,0,1,1
10288,24,1,5.59,76.9,1,5.3,0,4,1,0
16847,22,1,2.85,81.9,1,7.1,2,0,1,0
16140,24,0,0.75,95.7,1,8.3,1,0,1,2
9550,17,2,4.34,47.6,1,7.4,1,3,1,1
1049,22,0,6.95,49.2,1,4.6,0,0,2,2
10153,20,0,2.92,50.7,1,7.5,2,3,2,1
6783,20,0,1.52,77.5,1,7.1,1,2,2,1
12663,17,2,5.61,68.7,1,6.9,2,1,1,1
16120,24,2,6.36,55.3,1,7.6,0,1,0,2
13626,19,2,5.04,70.5,1,9.1,0,4,1,1
16813,19,2,2.42,69.2,0,8.1,1,0,2,1
18544,23,0,3.22,76.6,0,8.5,2,1,1,0
19911,22,2,4.93,76.9,1,5.1,0,4,2,2
16412,19,1,3.42,63.5,1,5.7,1,0,0,0
1610,18,1,3.38,71.5,1,9.1,0,2,0,0
3097,18,1,2.83,75.1,1,7.2,1,4,1,2
16878,24,0,4.94,97.0,1,8.3,1,4,2,0
2416,20,1,4.47,53.5,0,4.7,2,3,1,2
16796,23,1,5.88,91.8,1,8.6,1,3,2,0
2018,22,1,3.76,56.0,1,9.1,1,3,0,0
2972,17,1,4.18,61.2,1,8.8,1,0,2,1
14617,23,1,2.55,64.0,1,8.9,1,3,1,2
12318,17,2,2.9,96.2,1,5.3,1,0,2,0
14039,17,1,3.46,40.6,1,7.0,0,2,2,1
13568,17,0,3.31,91.6,1,5.3,0,4,2,1
2932,22,2,6.74,60.6,1,6.1,0,1,1,1
18308,24,1,3.61,85.8,1,7.6,2,4,2,0
3247,23,2,4.33,87.1,1,8.4,1,1,2,1
125,23,2,7.46,53.6,1,4.4,0,2,1,1
1107,18,0,6.27,69.8,1,7.4,1,1,1,1
13002,24,2,7.82,68.4,1,7.2,0,2,0,1
1815,24,1,5.48,95.4,1,9.1,0,0,1,1
17722,18,2,3.34,63.1,0,8.1,2,0,2,0
14587,23,0,7.81,94.0,1,4.4,1,0,2,1
14449,21,0,4.47,54.5,1,5.1,2,4,0,2
13842,23,0,3.56,96.6,1,4.5,1,2,1,1
225,22,2,5.83,53.2,1,4.3,1,0,2,1
11534,19,0,5.45,80.1,1,6.8,0,3,0,2
8791,21,2,4.44,41.5,1,5.7,2,1,0,1
2124,21,1,7.87,97.1,1,4.8,1,2,0,1
19422,23,1,2.08,40.6,1,4.2,0,1,0,0
13705,21,0,1.36,84.4,0,5.7,1,4,0,0
16783,17,1,1.03,58.7,0,5.5,0,4,1,1
17502,22,1,5.45,70.3,1,4.2,2,3,1,0
973,20,0,6.98,65.6,1,5.5,1,1,2,0
8971,21,1,6.13,63.2,1,6.7,1,1,2,1
2807,19,0,7.31,72.6,1,6.1,0,0,0,2
19525,17,2,1.44,83.2,1,6.5,1,0,1,1
2198,23,0,5.4,77.6,1,9.9,0,2,1,1
4052,20,1,6.31,71.0,1,5.2,0,3,2,2
1217,21,2,2.1,61.6,1,5.5,0,0,0,0
7702,20,1,2.89,56.9,1,4.8,2,0,0,1
11555,22,0,3.38,42.4,1,7.8,2,2,0,0
17550,22,1,0.67,70.9,1,7.8,1,0,0,1
726,17,0,3.85,46.7,1,6.6,0,2,0,1
15638,24,1,4.75,85.7,0,8.1,0,4,2,0
9171,21,1,7.32,46.5,1,8.5,0,1,1,1
809,20,0,7.65,48.8,1,5.0,2,4,2,1
15853,19,0,2.72,75.6,1,9.7,0,3,2,0
18211,24,2,1.57,49.2,1,4.5,2,4,2,0
17362,18,2,0.22,78.2,1,4.8,2,0,1,1
15270,17,2,5.68,55.3,0,8.4,2,4,1,1
17316,20,0,2.49,52.4,1,5.6,0,4,0,2
13713,23,0,4.16,86.4,1,4.5,1,3,2,0
4907,19,1,4.18,76.4,1,6.7,0,3,1,2
3723,23,2,7.38,51.4,1,7.8,2,3,1,1
3178,19,0,4.35,53.0,1,7.5,2,4,0,2
13123,20,0,2.67,66.4,1,9.9,2,1,0,1
12735,18,2,4.24,61.3,0,7.0,0,1,2,0
3963,22,0,3.3,97.0,1,8.8,2,2,2,1
17655,21,2,1.32,46.9,0,6.5,1,0,0,1
2672,23,0,2.65,55.3,1,6.6,2,2,0,1
15603,22,1,1.31,83.5,1,5.7,1,3,0,1
9428,24,0,3.9,59.9,0,6.1,0,4,0,0
9418,18,1,6.62,84.2,1,5.3,1,4,2,2
1765,21,2,7.26,98.3,1,8.9,2,2,1,1
4553,17,1,4.81,47.3,1,6.2,2,3,1,0
608,21,1,5.37,48.0,1,6.5,2,1,1,1
15444,23,0,5.72,75.0,0,9.1,0,4,2,1
15892,19,2,0.36,47.9,1,6.5,1,3,1,0
16722,18,1,2.46,72.3,0,6.3,1,0,1,0
3218,20,0,4.78,56.6,1,9.6,1,4,1,1
5738,24,0,2.83,89.2,1,6.8,2,4,0,1
8480,22,0,7.91,44.8,1,6.7,0,0,2,1
2054,24,0,7.91,58.0,1,7.5,0,1,2,0
11159,22,0,5.15,61.7,1,7.7,0,4,1,1
3165,18,2,2.97,87.8,1,5.4,1,3,2,2
3076,22,0,5.97,46.5,1,6.2,1,2,2,0
6764,23,1,5.3,94.7,1,8.9,2,0,2,2
2542,24,0,0.38,61.7,1,5.3,1,4,2,1
1658,23,1,6.67,71.9,1,4.2,0,1,0,0
19219,18,1,1.9,41.3,0,7.3,2,3,0,2
8070,17,1,7.24,62.3,1,4.3,2,0,0,2
19208,20,1,3.89,92.6,1,4.2,0,3,0,2
8645,17,2,0.33,52.5,1,5.3,0,4,0,0
2711,17,2,1.15,72.6,1,5.5,1,2,0,1
6317,23,1,6.87,99.3,1,8.6,1,1,2,1
7550,23,2,2.77,45.8,1,9.5,1,0,1,1
4267,19,0,4.4,89.0,1,5.8,2,0,0,2
18704,21,0,3.38,78.7,1,8.1,1,4,0,1
6716,20,0,4.52,69.0,1,4.1,0,1,0,0
423,23,1,6.11,89.9,1,9.0,1,0,2,1
10973,23,0,2.84,97.1,1,5.6,1,4,0,2
5317,21,1,5.52,83.3,1,9.4,0,3,1,1
15218,19,2,3.34,98.1,1,9.8,2,4,1,1
8850,21,0,5.21,44.2,1,9.5,2,0,0,1
19904,24,1,1.43,80.6,1,4.6,0,2,0,0
9674,17,1,4.19,75.4,1,5.9,0,3,2,2
2846,20,1,6.96,51.6,0,5.8,1,0,2,2
4067,23,0,3.18,61.6,1,4.2,0,4,2,2
18824,19,0,7.16,59.2,1,8.2,2,0,1,1
11577,23,2,2.18,98.4,1,5.9,1,1,0,0
5245,19,1,4.01,73.1,1,6.4,1,2,0,0
1002,22,1,5.35,81.8,1,5.3,0,0,2,0
4199,24,1,4.83,63.8,1,4.2,1,1,1,1
2419,19,2,7.89,41.1,1,6.6,2,1,0,0
17737,20,0,5.09,68.3,0,6.3,1,2,1,0
3576,22,0,7.76,78.9,1,4.2,0,3,2,0
6727,23,1,5.48,56.9,1,8.6,0,0,2,1
3848,19,2,5.26,94.2,1,7.6,0,0,0,1
962,20,2,1.35,65.4,1,4.1,1,1,0,1
9773,23,0,6.8,86.5,1,5.7,2,4,0,1
18054,23,0,5.69,81.8,1,8.1,1,0,1,1
15842,22,0,7.42,55.7,1,4.9,2,2,0,0
10399,18,1,7.85,77.4,1,4.5,2,4,2,2
12459,20,1,4.51,71.6,1,8.6,2,3,0,1
3855,20,1,5.79,94.9,0,4.7,1,1,1,1
4888,21,0,7.17,50.1,1,6.7,2,0,1,1
12424,22,1,0.76,44.5,1,6.2,0,4,2,1
758,20,1,2.81,49.7,1,4.9,1,1,1,0
13059,18,0,5.61,53.9,1,5.9,2,0,0,0
18470,17,2,4.55,48.2,1,4.4,0,3,0,1
5314,20,0,2.67,71.2,1,6.1,2,2,0,0
2285,22,1,2.38,76.3,1,4.9,2,0,1,1
18381,21,0,4.19,70.5,1,5.0,2,3,2,2
16992,21,2,7.26,87.7,1,9.1,1,2,2,1
15362,24,2,4.56,59.9,1,5.2,0,4,0,2
13700,24,1,0.72,55.8,1,8.0,2,0,0,1
13502,17,0,7.58,68.8,1,7.4,2,1,1,2
14224,21,2,4.73,85.4,1,5.2,0,4,1,2
4828,21,2,4.57,75.3,1,4.5,2,0,2,1
15843,22,0,1.15,75.2,1,4.9,0,3,0,2
8379,24,2,1.0,74.1,0,7.1,2,0,0,2
808,17,1,6.56,99.1,1,9.3,0,2,0,1
3908,24,2,2.34,56.5,1,5.0,0,1,2,2
14334,22,0,5.54,61.2,1,9.8,2,4,2,0
15985,19,1,5.73,72.0,1,9.3,2,0,0,2
12751,22,0,6.52,48.7,1,7.1,1,1,1,2
7024,22,1,1.74,78.1,1,4.1,2,0,1,0
1957,21,1,1.71,69.8,1,6.2,1,2,1,1
10638,20,1,2.17,96.7,1,5.9,2,2,0,1
9344,19,0,1.37,56.7,1,4.6,0,2,2,0
15162,19,0,4.58,56.8,1,4.3,2,3,1,2
12230,20,0,7.01,73.4,1,7.0,2,4,0,2
11405,23,2,7.42,60.5,1,6.2,2,2,1,0
7332,20,0,2.54,59.7,1,6.2,1,0,2,1
18102,17,1,7.91,57.2,0,8.7,1,3,0,2
2403,22,0,7.68,77.8,1,7.7,2,4,2,0
5185,23,0,7.35,62.0,1,8.1,1,1,1,1
1074,21,2,3.13,61.4,1,5.9,0,2,0,1
14699,19,2,4.63,73.2,1,5.6,0,1,2,0
17159,17,1,1.54,75.9,1,8.9,0,1,1,0
12433,22,2,7.16,40.9,1,4.5,2,1,2,1
6525,19,2,5.63,73.6,0,4.1,2,4,1,2
13629,22,1,2.03,71.8,1,4.6,2,2,1,2
19155,18,1,2.54,85.9,1,8.7,1,4,2,0
19699,17,1,4.3,75.2,1,5.7,1,4,0,0
10284,21,2,2.58,77.1,1,6.9,2,1,0,0
12720,20,2,1.67,96.9,1,9.0,0,3,1,1
19996,22,2,3.04,80.7,1,8.0,1,1,2,1
8096,19,2,1.09,65.1,1,8.4,2,3,1,2
9891,21,0,4.72,97.6,1,4.5,1,4,0,0
1636,21,2,4.77,55.1,0,7.2,0,4,2,2
18368,24,1,2.27,60.1,1,6.8,1,4,1,1
10131,19,0,1.82,90.9,1,5.7,2,1,0,0
2467,19,2,5.49,99.4,1,4.5,2,1,2,1
7505,23,1,4.73,49.0,1,4.2,2,1,2,1
10659,18,2,5.91,48.6,1,6.8,0,3,1,2
1004,24,0,4.46,89.8,1,6.2,2,1,1,1
15087,19,1,7.14,57.9,1,4.2,0,4,0,2
7659,22,0,6.01,42.1,1,5.4,2,0,1,2
19120,22,0,6.93,54.4,1,7.7,0,1,0,1
17162,21,0,4.59,91.9,1,6.5,0,0,0,1
7567,20,1,6.62,44.9,1,7.6,0,1,1,1
16236,19,0,2.01,68.9,1,8.2,2,2,0,0
12844,21,2,5.64,74.1,1,6.0,2,4,0,1
14720,22,2,0.57,72.1,1,7.7,1,1,1,0
16246,22,1,5.3,90.8,1,9.7,0,3,2,1
14349,23,2,7.91,93.9,1,5.3,1,4,0,1
9678,17,1,7.46,83.9,1,7.9,2,1,0,2
19266,18,1,7.76,64.8,1,5.0,2,2,2,2
5369,22,0,3.05,98.4,1,9.8,1,0,2,0
6929,22,0,3.94,76.9,1,4.9,0,2,2,0
9604,18,2,2.04,42.5,1,5.9,1,0,1,2
6290,23,1,5.71,67.0,1,5.8,1,0,2,1
13042,24,2,1.96,85.3,1,4.4,2,3,0,1
13760,17,1,1.62,75.5,1,9.1,1,0,2,1
16326,18,2,1.15,94.4,1,9.1,0,4,1,0
8902,23,2,3.26,40.9,1,6.0,1,3,0,0
15630,21,2,1.83,72.6,1,8.0,2,4,1,1
11796,23,0,2.8,57.4,1,5.0,1,0,2,1
986,22,2,0.66,74.3,1,9.2,1,0,0,1
11269,23,2,2.15,58.3,1,7.0,1,3,1,2
7983,21,0,5.83,83.3,1,6.8,1,3,0,2
6170,23,1,0.26,89.5,1,7.1,1,1,0,1
6050,19,0,4.96,79.6,1,6.8,0,3,1,1
7385,21,0,3.62,89.4,1,4.8,2,0,1,2
16742,20,2,5.58,51.1,1,9.3,0,0,0,0
19152,21,0,3.5,74.9,0,9.5,2,3,2,2
14906,20,2,7.62,75.8,1,9.6,0,4,1,0
17579,23,1,0.18,58.9,1,5.2,0,0,1,1
12294,23,0,4.21,75.8,1,5.6,2,2,1,1
15927,24,1,0.82,73.5,0,8.4,0,1,2,0
10915,17,1,3.06,79.2,1,7.9,0,0,2,1
19401,19,2,2.59,88.4,0,9.4,2,3,0,0
9461,18,1,1.63,72.7,1,9.7,1,2,1,0
2463,20,0,2.95,74.9,1,9.4,1,0,0,1
16930,22,2,2.01,91.3,1,4.7,2,3,0,0
269,21,0,5.73,55.1,1,5.1,2,4,0,0
7963,21,0,1.78,68.9,1,8.0,2,3,2,0
3581,24,1,4.84,78.6,1,5.2,2,4,0,2
12943,17,2,2.36,57.2,1,8.1,2,0,2,0
11709,20,1,1.55,74.3,0,8.8,2,1,2,0
72,18,2,0.19,72.0,1,9.7,0,3,2,1
9455,19,1,4.49,81.3,1,9.9,1,4,0,2
18075,19,1,2.14,83.3,0,7.4,2,2,0,1
6510,17,2,6.78,50.2,1,7.2,0,4,1,2
12451,22,2,5.39,88.7,1,4.8,2,2,0,2
2822,23,0,2.26,87.4,0,7.2,2,1,1,1
4525,23,1,6.16,41.1,0,8.0,1,4,0,0
590,23,0,7.0,72.6,1,9.3,2,3,2,0
4592,17,2,7.28,83.3,1,8.5,0,1,0,0
13137,21,2,7.09,46.8,1,5.3,2,2,0,0
16154,17,1,5.49,48.4,1,9.3,1,4,2,0
8849,19,2,6.06,99.0,1,6.1,2,1,0,0
19487,24,2,5.92,71.1,1,4.5,0,1,2,2
10842,20,1,6.77,70.5,1,8.6,1,2,2,1
10230,17,0,6.25,69.1,1,9.5,1,2,0,2
4625,20,0,3.14,69.3,0,7.6,1,1,0,1
5905,18,1,5.61,40.6,1,5.5,2,3,2,0
3759,17,2,1.98,86.9,1,6.4,2,4,0,2
6846,22,2,0.14,70.0,0,9.2,2,3,0,1
14344,21,2,2.76,61.2,1,5.7,1,2,2,1
16138,18,2,6.58,91.5,1,5.6,0,2,2,0
2029,21,2,2.12,42.4,1,7.6,2,1,2,2
10851,18,2,4.47,68.6,1,8.1,1,4,1,1
8870,21,0,0.6,86.7,1,7.8,1,1,0,2
16642,17,2,3.35,58.5,1,9.1,1,3,1,1
9425,19,0,2.2,65.4,1,6.6,0,2,1,0
5455,19,0,2.34,69.6,1,5.1,0,0,2,1
16220,21,2,0.93,83.8,1,8.4,0,4,0,0
1450,17,2,5.48,42.8,1,9.9,0,1,1,2
17581,23,0,1.35,63.0,1,9.9,1,2,0,1
11455,24,1,7.18,52.3,0,8.1,2,1,0,0
13049,17,2,2.43,42.2,1,8.1,1,0,1,1
3905,23,1,0.23,44.8,1,4.2,0,4,2,2
2433,18,1,4.86,66.4,1,6.1,0,2,1,1
17120,23,2,5.3,68.4,1,4.4,2,2,1,1
9829,23,1,0.89,78.8,1,8.1,2,1,0,0
4648,17,1,2.77,70.4,1,6.6,1,3,1,1
8470,17,0,5.02,85.2,1,8.6,0,0,0,1
15829,24,0,6.46,59.3,1,8.9,0,3,1,2
897,21,0,1.81,81.4,1,4.8,1,1,0,1
9804,19,1,1.06,99.4,1,7.8,2,1,2,2
7001,24,2,3.69,81.1,1,9.4,1,4,0,1
1588,17,2,2.66,91.1,0,8.2,0,1,0,2
6687,18,2,2.06,90.2,1,5.6,1,3,2,1
13559,21,2,3.33,47.3,1,9.1,2,1,2,1
12962,23,2,4.93,41.2,1,8.1,2,2,2,0
1720,21,1,5.52,56.2,1,5.8,0,0,2,0
6101,18,0,5.11,58.3,1,9.8,1,1,2,1
15034,23,1,0.81,53.4,1,9.6,1,2,2,0
3807,17,0,2.31,71.6,1,9.6,1,2,2,1
8807,21,1,2.12,80.8,1,8.9,2,4,1,1
2505,17,0,4.63,99.2,0,6.7,0,2,1,1
12894,22,1,6.79,76.2,1,9.7,2,0,2,1
3962,23,1,2.0,89.2,1,9.1,1,3,2,1
8924,20,1,4.45,51.5,1,4.8,0,4,0,1
18940,18,0,0.5,70.6,0,9.3,1,3,2,0
7037,17,0,1.45,61.7,1,9.7,2,3,0,1
13757,22,2,3.13,62.3,1,9.4,0,0,2,0
13248,20,1,0.08,48.5,1,5.4,2,1,1,1
6079,21,1,1.11,43.2,1,4.5,1,3,2,1
14280,18,0,4.38,79.8,0,8.7,0,0,0,1
891,17,2,6.2,54.7,1,5.6,1,4,1,0
15742,17,2,7.26,63.2,1,7.4,2,4,0,2
19143,17,2,5.31,67.6,1,5.2,0,3,0,0
4007,19,0,0.26,43.1,1,7.0,0,3,2,0
4940,19,0,4.38,97.0,1,9.1,2,1,2,1
17873,24,2,4.99,48.2,1,4.5,1,2,2,0
16228,22,1,2.78,83.8,1,4.1,2,3,0,1
5899,22,1,6.85,82.0,1,6.9,2,1,1,1
14366,22,2,7.51,61.5,1,4.9,0,3,2,2
17405,20,2,3.7,47.0,1,4.2,0,1,2,1
14012,20,0,3.34,67.8,1,5.1,0,3,2,0
8552,17,2,3.32,88.3,1,4.7,0,1,1,2
7617,21,0,2.44,56.4,1,8.3,0,3,2,2
13826,22,1,2.23,50.9,1,8.9,0,2,2,1
10992,19,2,3.17,48.0,1,6.9,2,1,1,1
13883,24,0,4.36,89.8,1,5.7,1,4,1,0
585,20,1,7.91,71.0,1,8.7,0,1,1,1
11461,18,0,7.91,42.2,1,5.6,2,4,1,2
3933,22,2,5.61,88.2,1,4.4,0,3,1,0
13158,24,1,2.74,76.4,0,6.0,2,2,1,1
1261,19,1,2.87,80.1,1,7.0,2,3,0,0
16763,18,0,2.17,97.1,1,6.3,1,0,2,1
14392,24,2,4.43,93.3,1,6.2,0,4,2,2
14885,23,1,5.34,87.1,1,5.9,1,0,2,1
311,22,0,2.46,99.4,1,5.7,2,1,1,0
1717,22,2,4.85,46.5,1,8.1,2,1,2,1
11501,18,1,3.23,81.5,1,5.0,2,0,0,0
6010,17,1,5.87,55.8,1,5.4,1,1,0,2
2053,19,1,4.31,56.2,1,7.9,1,1,2,2
18890,22,0,3.96,69.2,1,8.7,1,1,1,2
4669,22,0,0.92,80.9,1,4.1,2,2,2,2
4299,17,0,0.64,64.7,1,6.3,0,1,0,1
6647,18,1,0.35,79.8,1,8.9,1,1,0,0
3784,23,0,6.29,60.3,1,8.3,1,2,0,2
1009,22,2,7.22,47.0,0,7.2,1,3,1,0
7348,19,0,6.23,70.6,1,8.1,1,4,1,0
18314,20,2,6.41,86.2,0,6.2,0,0,2,0
10378,24,0,4.97,42.3,0,9.3,0,2,0,2
7410,17,0,6.61,65.6,1,8.3,2,1,2,0
11816,21,0,4.05,93.3,1,9.0,0,3,2,1
17470,23,2,7.14,76.2,1,9.4,1,1,1,2
8384,22,2,2.36,97.8,1,8.0,0,3,0,1
9879,21,0,7.5,43.9,1,4.8,2,1,2,1
13160,24,0,0.82,46.6,1,4.1,0,0,2,2
2774,22,0,3.86,86.3,1,6.0,0,1,2,1
13027,18,2,4.36,58.8,1,8.0,2,3,1,1
4060,21,1,0.79,50.9,1,8.9,0,3,0,2
12949,21,2,0.83,61.7,1,9.5,1,2,0,1
8722,18,0,1.36,73.7,0,6.4,0,2,1,1
91,20,2,4.9,73.4,1,6.9,0,3,2,0
1988,18,0,2.32,79.6,1,4.9,0,4,1,0
17053,17,0,3.4,60.8,1,4.3,1,4,2,1
17785,22,1,0.27,68.5,1,9.5,1,1,1,1
17746,17,2,2.36,40.9,1,7.8,1,3,1,0
7280,21,0,1.88,48.2,1,9.2,2,1,0,1
13163,24,0,3.48,60.3,1,5.3,1,0,1,0
2673,23,0,0.79,50.9,1,5.0,0,2,2,2
10310,17,1,6.01,43.4,1,6.1,1,1,2,2
11130,24,1,6.33,58.5,1,4.7,0,4,2,0
9081,24,2,0.68,60.9,1,6.6,1,0,0,1
9176,24,0,6.47,47.6,1,8.7,1,0,1,2
15125,17,0,4.44,56.6,1,5.3,1,1,0,0
7193,21,2,1.17,42.5,1,9.4,0,2,0,1
9518,17,0,6.4,63.6,1,6.2,1,1,0,1
18692,21,1,2.02,67.0,1,7.5,1,2,0,2
5044,21,1,0.83,91.4,1,8.2,1,1,2,1
2926,18,1,5.6,97.2,1,4.3,2,1,1,0
16343,22,1,2.14,62.7,1,9.3,1,4,1,1
8186,23,2,2.89,72.2,0,6.7,1,4,2,1
11407,24,0,1.75,79.6,1,8.5,2,4,2,1
5885,18,0,5.27,88.5,1,8.6,1,2,2,1
2342,20,0,1.03,76.6,1,5.2,2,3,2,0
17657,21,0,0.5,95.7,1,6.6,2,2,2,1
11745,21,2,5.99,50.7,1,4.2,2,2,0,0
17466,20,2,6.41,83.3,1,6.8,1,3,1,0
6590,20,0,4.86,69.9,1,8.8,1,3,1,0
13781,19,2,3.09,71.0,1,5.9,0,2,0,1
15592,22,1,2.71,41.7,0,9.4,0,0,0,0
628,19,2,5.0,46.0,1,7.9,0,1,1,2
16441,24,2,1.67,45.4,0,6.8,0,2,0,1
13140,24,0,4.09,90.6,1,4.5,0,3,0,1
13273,20,0,4.51,55.1,1,5.0,2,2,1,0
12437,20,1,3.51,48.8,1,7.7,0,2,0,1
7546,22,1,6.94,74.2,1,4.6,1,0,0,1
15944,18,1,6.91,59.6,1,9.4,0,3,0,1
4766,18,2,5.13,51.3,1,7.9,1,2,2,1
9794,18,0,3.74,96.5,0,6.0,0,3,0,0
3673,21,2,0.61,50.5,1,8.6,2,4,1,2
18426,18,2,0.32,78.4,1,6.9,1,4,1,1
129,21,0,3.84,96.9,1,9.3,2,1,0,1
17937,22,2,1.7,52.8,1,6.3,1,1,0,0
16727,20,1,1.14,89.5,1,6.4,2,3,2,1
18684,17,1,5.91,81.9,1,7.3,1,3,1,0
4183,17,2,7.86,57.5,1,6.7,0,0,1,1
7300,23,1,0.08,45.5,0,7.0,1,1,2,1
13783,20,2,7.38,58.5,1,8.7,1,3,2,2
12428,21,0,0.34,92.7,0,7.9,2,2,1,1
6996,23,1,1.64,47.6,1,7.1,2,2,2,0
16953,21,2,5.99,48.5,1,8.6,1,2,0,1
2399,19,0,7.17,68.4,1,7.1,0,2,2,2
6306,19,1,0.64,71.9,1,7.9,2,4,2,2
18593,23,2,3.74,94.1,1,9.9,1,4,2,1
16982,18,0,0.08,50.5,0,5.3,1,3,1,1
12393,20,0,0.17,78.7,1,9.1,0,3,0,0
12748,22,1,7.3,95.4,0,4.8,1,1,0,1
1187,18,2,0.43,56.5,1,5.6,0,0,0,2
271,19,0,0.91,60.0,1,6.4,1,4,2,1
15473,21,0,7.13,42.3,1,8.5,2,0,2,1
10704,23,1,0.51,63.6,1,6.2,1,1,0,0
3355,24,0,5.07,87.6,1,5.0,1,3,1,0
10170,24,0,1.01,88.9,1,9.3,1,4,2,0
5315,20,0,4.1,97.7,1,5.2,0,2,1,1
9221,18,2,7.49,96.8,0,8.4,2,4,1,1
4248,18,2,3.67,51.6,0,7.3,1,0,1,1
19572,22,1,6.24,59.2,1,9.8,1,2,0,1
11274,19,2,6.51,51.6,1,6.4,1,4,0,2
9108,22,2,3.21,43.6,0,8.1,1,3,0,0
9498,23,2,0.2,50.5,1,9.1,1,4,2,1
1097,23,0,1.44,90.9,0,5.9,2,0,0,1
11242,20,2,7.74,60.1,1,6.1,0,0,0,1
14966,21,0,7.91,44.7,1,5.7,1,4,2,1
6654,20,2,2.62,45.4,1,8.7,1,1,0,2
11160,23,1,0.08,88.2,1,4.9,0,1,2,1
1274,22,2,2.59,94.7,1,6.6,2,4,0,1
5699,22,2,6.33,77.0,1,7.6,0,3,0,1
15138,24,0,1.55,98.4,1,4.5,0,0,2,0
19860,21,2,0.37,82.8,1,6.2,2,3,1,0
8729,24,1,2.12,43.5,1,7.0,1,2,2,1
10989,20,0,3.29,71.3,1,7.2,0,3,2,0
6798,22,1,7.43,74.6,0,7.6,2,1,0,2
9591,18,1,5.98,98.4,0,7.9,0,2,2,1
6616,17,0,6.33,98.7,1,4.9,2,0,1,2
3359,18,2,4.33,50.4,1,7.3,2,4,0,2
7756,24,0,5.8,71.8,1,5.3,1,1,1,1
184,22,0,7.71,49.5,1,7.8,1,0,2,1
15830,24,1,6.24,95.4,1,8.5,2,3,0,1
12655,22,1,2.58,98.8,1,7.2,0,1,0,0
16874,20,0,0.17,89.4,1,7.1,2,2,1,0
9115,21,1,5.45,90.3,1,4.7,2,2,0,1
16901,24,0,4.36,83.8,0,5.0,0,0,1,1
4006,24,0,5.3,79.4,0,4.1,0,0,1,1
15236,22,0,6.13,98.3,1,8.4,0,0,1,1
6514,17,1,2.38,89.7,1,8.3,2,1,0,1
4568,22,0,2.8,49.5,1,4.7,2,2,1,0
13256,21,1,6.43,76.5,0,8.4,2,2,1,1
6604,19,2,0.51,87.2,1,4.2,0,1,2,1
10687,22,2,1.05,67.7,1,7.8,2,1,0,2
10849,24,1,1.54,83.2,1,5.5,1,0,1,1
18548,21,0,4.11,84.1,1,4.7,2,0,2,1
17356,22,0,2.7,82.8,0,7.8,1,1,1,0
1962,24,1,5.63,49.1,0,8.3,2,3,1,2
4993,24,0,0.28,74.4,0,8.3,1,1,1,2
4892,21,0,5.23,63.4,1,8.0,0,3,0,1
14331,17,2,1.39,94.4,1,4.1,0,4,2,0
14008,21,2,3.68,94.3,0,5.8,0,4,0,1
8040,22,2,6.31,88.9,1,9.2,0,4,1,0
5870,22,2,3.19,77.0,1,7.1,1,3,0,2
9571,24,0,5.06,67.2,1,4.3,1,1,1,0
14588,18,0,3.44,69.0,1,7.2,2,2,2,1
5306,23,0,5.68,87.7,1,8.7,2,0,0,1
6227,21,2,0.42,96.5,1,8.6,0,2,2,0
17398,18,1,3.27,58.5,1,9.9,1,0,2,1
10940,17,0,4.42,89.9,0,8.7,1,3,1,1
16884,19,0,2.43,89.3,1,8.3,2,1,0,2
1252,20,2,3.16,81.3,0,7.2,1,4,1,1
3177,21,2,5.4,73.6,1,7.3,1,4,1,1
13265,22,0,5.94,68.5,1,7.8,1,4,2,2
3360,21,1,0.33,51.0,1,5.7,2,4,0,1
18394,21,0,2.57,76.1,0,5.2,0,4,0,0
15761,18,1,5.43,82.6,0,4.1,0,2,0,2
13581,19,1,2.09,40.6,1,7.6,1,0,1,1
19450,21,0,2.57,48.0,1,6.5,1,3,1,1
18611,23,2,5.91,91.9,1,9.4,0,4,2,0
6321,23,0,2.44,41.6,1,9.3,2,2,1,1
11482,22,1,0.37,97.6,1,7.8,2,3,1,1
18993,23,0,0.37,80.6,1,6.0,1,1,1,1
7412,18,2,1.34,50.9,1,5.1,1,4,0,1
7539,19,2,0.23,74.7,1,8.4,2,4,2,2
12581,21,1,0.74,51.5,1,4.2,0,2,0,1
18924,17,2,5.26,77.1,1,6.9,1,1,0,1
19204,18,2,6.18,86.7,1,6.6,2,2,0,0
12226,19,2,3.54,95.1,1,6.5,0,4,2,1
